133;133 - CHÂTEAU/KASTEEL;CHATEAU-KASTEEL - AVENUE DU CHÂTEAU/KASTEELLAAN;50.866795, 4.3092224;False;False;OPEN;Bruxelles-Capitale;24;14;10;2018-04-29T14:32:50+02:00
282;282 - CENTENAIRE / EEUWFEEST;CENTENAIRE / EEUWFEEST - BOULEVARD DU CENTENAIRE / EEUWFEESTLAAN;50.890522, 4.345112;True;False;OPEN;Bruxelles-Capitale;25;1;24;2018-04-29T14:33:32+02:00
134;134 - PLACE DE BASTOGNE/BASTENAKEN;BASTOGNE/BASTENAKEN - PLACE DE BASTOGNE/BASTENAKENPLEIN;50.862652, 4.316644;False;False;OPEN;Bruxelles-Capitale;25;12;13;2018-04-29T14:32:42+02:00
33;033 - MORT SUBITE;MORT SUBITE - RUE MONTAGNE AUX-HERBES-POTAGERES (FACE N° 7)/WARMOESBERG (TEGENOVER N°7);50.848701, 4.356055;True;False;OPEN;Bruxelles-Capitale;25;13;12;2018-04-29T14:32:51+02:00
252;252 - BEMPT;BEMPT - CH DE NEERSTALLE DEVANT 333-335-337 / NEERSTALLESESTEENWEG 333-335-337;50.802563, 4.315701;True;False;OPEN;Bruxelles-Capitale;25;18;7;2018-04-29T14:34:29+02:00
238;238 - UNION SAINT-GILLOISE / SINT-GILLIS UNIE;UNION SAINT-GILLOISE / SINT-GILLIS UNIE - CH DE BRUXELLES 366-362 / BRUSSELSESTEENWEG 366-362;50.820278, 4.330802;True;False;OPEN;Bruxelles-Capitale;20;5;15;2018-04-29T14:33:44+02:00
79;079 - LOI / WET;LOI/WET - RUE D'ARLON/STRAAT 120;50.84413, 4.374871;True;False;OPEN;Bruxelles-Capitale;22;19;3;2018-04-29T14:33:51+02:00
236;236-MAISON COMMUNALE DE FOREST/VORST GEMEENTEHUIS;MAISON COMMUNALE DE FOREST / VORST GEMEENTEHUIS - RUE SAINT DENIS 4 / SINT DENIJSSTRAAT 4;50.812328, 4.318885;True;False;OPEN;Bruxelles-Capitale;25;10;15;2018-04-29T14:35:07+02:00
318;318 - CARDINAL MERCIER / KARDINAAL MERCIER;CARDINAL MERCIER / KARDINAAL MERCIER - PLACE CARDINAL MERCIER / KARDINAAL MERCIER PLEIN 6;50.880539, 4.32823;True;False;OPEN;Bruxelles-Capitale;26;0;25;2018-04-29T14:34:59+02:00
329;329 - ROODEBEEK (FERMÉE-TRAVAUX DE VOIRIE);FERMÉE-TRAVAUX DE VOIRIE - AV PAUL HYMANS FACE À L'ARRÊT METRO ROODEBEEK;50.847617, 4.436084;True;False;CLOSED;Bruxelles-Capitale;25;0;0;2018-04-29T14:35:04+02:00
308;308 - TIVOLI;TIVOLI - RUE DE MOLENBEEK CROISEMENT RUE DE WAUTIER/ KRUISPUNT MOLENBEEKSTRAAT-DE WAUTIERSTRAAT;50.872265, 4.352158;False;False;OPEN;Bruxelles-Capitale;19;8;11;2018-04-29T14:35:21+02:00
328;328 - HEYDENBERG;HEYDENBERG - AV HEYDENBERG FACE 99-101;50.849988, 4.417064;True;False;OPEN;Bruxelles-Capitale;20;7;12;2018-04-29T14:34:54+02:00
346;346 - RECHERCHE;RECHERCHE - ROUTE DE LENNIK N°788;50.81591, 4.2737;True;False;OPEN;Bruxelles-Capitale;20;15;5;2018-04-29T14:34:46+02:00
335;335 - THIRY;THIRY - BD DE LA WOLUWE DVT 100;50.854231, 4.444034;True;False;OPEN;Bruxelles-Capitale;20;1;19;2018-04-29T14:35:08+02:00
110;110 - RODIN;RODIN - AVENUE DE LA COURONNE (DEVANT 145 D) / KROONLAAN (N° 145 D);50.826992, 4.382379;False;False;OPEN;Bruxelles-Capitale;22;10;11;2018-04-29T14:35:14+02:00
