source,target,distance,duration,pm
232,262,505,367,76.4636465651
232,62,641,487,92.94150523489999
232,32,642,471,65.3059061944
232,146,882,654,75.3200530245
232,7,804,617,83.1785942079
233,132,1103,842,69.1875356347
233,163,784,553,60.7025272429
233,184,878,621,60.8177868858
233,319,1457,1084,65.854832127
233,225,1871,1351,72.3210036551
233,2,1756,1272,53.5807796005
233,231,1955,1437,82.0451668365
233,197,2668,1986,69.5661934046
233,118,2125,1583,77.6481734864
234,300,892,642,73.9066280355
234,293,486,350,81.2891103011
234,296,878,667,81.73152426770001
234,316,1155,922,80.4903853552
234,212,727,582,50.5839205185
234,202,851,640,76.03960916279999
234,336,698,544,65.8663886407
234,269,1038,746,78.4049566324
234,147,1009,732,67.5403061262
235,205,653,452,75.9494451633
235,9,592,420,71.54948504069999
235,108,1198,831,79.4089913448
235,83,1212,858,76.31658127680001
235,217,1793,1275,60.296474374700004
235,76,1887,1325,93.6568443297
235,303,1976,1477,66.6600238788
235,90,2480,1764,73.878624965
235,337,2494,1784,60.25158996800001
236,288,297,254,74.8130423798
236,70,624,467,70.48351104449999
236,254,554,460,66.6649921522
236,47,646,488,77.6106889508
236,214,768,589,67.8202577155
236,126,748,557,74.4471212377
236,187,677,558,84.70942246770001
236,115,1142,882,54.8618918342
236,18,784,592,77.1657407476
237,77,850,581,62.728582805100004
237,285,738,521,56.675571910600006
237,180,1300,1008,75.6398021621
237,137,1207,839,91.9293145192
237,266,1303,943,74.9648619104
237,335,1583,1217,70.5791503184
237,102,1799,1427,94.93728557040001
237,245,1889,1432,51.38666189510001
237,250,2319,1719,59.4316808904
238,277,630,472,81.78722889689999
238,93,782,562,58.747159598
238,169,601,480,75.33710186260001
238,54,742,550,57.4199192507
238,125,1061,787,78.4134348602
238,221,1100,816,75.5059659219
238,241,1075,770,60.021995610699996
238,208,1304,989,63.37256966020001
238,61,1262,895,72.3877267642
239,141,563,418,74.4357256836
239,36,484,399,67.475269297
239,158,734,541,93.2356838171
239,144,650,465,74.8199191123
239,175,585,416,73.6499238726
239,50,718,574,80.4023501608
239,193,726,593,71.9249263424
239,206,836,628,73.06063161659999
239,71,861,682,72.3600032368
240,242,590,411,65.5043449035
240,322,713,488,62.051770852
240,113,682,515,85.507360565
240,222,958,692,66.37464485859999
240,310,1081,759,80.6914290024
240,28,832,597,76.4428413975
240,256,996,717,60.39695892859999
240,323,1189,899,72.1587172494
240,157,1188,861,62.1486378799
241,58,467,356,71.9299716552
241,54,357,293,57.4199192507
241,153,419,371,79.9387593446
241,278,804,618,68.9933087846
241,169,1166,939,75.33710186260001
241,119,643,529,72.781853626
241,162,826,707,67.7696183045
241,221,1219,936,75.5059659219
241,101,841,701,82.2326195463
242,256,484,362,60.39695892859999
242,240,590,491,57.088533131999995
242,113,722,592,85.507360565
242,157,676,518,62.1486378799
242,28,914,713,76.4428413975
242,322,1303,979,62.051770852
242,155,1157,930,58.641771159399994
242,201,1064,801,81.6700883909
242,222,1538,1168,66.37464485859999
243,88,236,191,67.0772180219
243,158,322,227,93.2356838171
243,175,436,293,73.6499238726
243,333,578,394,72.3674245333
243,304,565,467,61.4008508903
243,141,488,382,74.4357256836
243,159,509,407,73.0199010585
243,258,829,624,72.9244282366
243,206,810,582,73.06063161659999
244,174,332,291,66.4031129784
244,195,512,386,55.4870826708
244,67,568,480,71.3257727816
244,327,578,461,61.3202421257
244,248,738,577,61.4663473971
244,213,785,606,49.9237763459
244,40,577,483,75.8165504817
244,276,738,615,63.2281196023
244,133,800,651,61.452211193000004
245,335,678,508,70.5791503184
245,275,617,539,73.46672758369999
245,266,831,590,74.9648619104
245,315,1154,891,79.9585255857
245,298,860,723,84.1459358039
245,26,975,795,77.2854769087
245,10,1032,867,68.5036702937
245,102,884,683,94.93728557040001
245,285,1163,834,56.675571910600006
246,282,451,327,65.9800547207
246,342,710,593,71.53704598770001
246,134,757,640,67.074923526
246,178,890,647,62.6730520085
246,138,1108,853,68.8844873755
246,264,996,740,70.0731934033
246,302,1514,1196,76.7783417243
246,227,1443,1081,69.6251481991
246,226,1269,986,67.95204228850001
247,39,358,273,70.7502212608
247,81,637,491,69.18588285770001
247,197,921,690,69.5661934046
247,218,563,415,70.8090481686
247,314,835,622,88.7480163458
247,145,1252,960,73.0198705199
247,143,1280,943,77.0316701149
247,279,1401,1027,77.58341363310001
247,225,1859,1393,72.3210036551
248,213,466,332,49.9237763459
248,327,415,307,61.3202421257
248,96,427,330,83.7300167686
248,133,637,503,61.452211193000004
248,244,738,530,73.9788415564
248,51,578,444,68.5836527335
248,107,804,597,60.8355051621
248,195,850,616,55.4870826708
248,174,940,730,66.4031129784
249,122,387,328,64.462857676
249,187,516,359,84.70942246770001
249,59,501,460,86.9113598225
249,267,651,536,67.5158540742
249,115,671,478,54.8618918342
249,22,737,610,60.9683429662
249,215,736,597,86.3283618559
249,288,810,569,74.8130423798
249,167,1039,750,75.1291291517
250,98,493,335,70.6516892842
250,86,538,366,67.8222755921
250,6,752,612,79.56075235770001
250,89,790,560,61.3296155598
250,102,807,702,94.93728557040001
250,180,1019,795,75.6398021621
250,281,1088,818,72.5318286267
250,315,1301,1060,79.9585255857
250,137,1343,975,91.9293145192
251,12,758,538,76.93059858810001
251,149,807,571,81.7813531621
251,0,1260,896,63.027657875
251,326,1254,894,67.2092026481
251,317,1156,795,62.1369312726
251,120,1243,860,72.0930478377
251,130,1097,744,79.4480830286
251,210,1752,1230,70.9531500802
251,272,1617,1238,48.07760091390001
252,299,263,215,66.710135421
252,230,403,297,84.8557757647
252,332,669,465,67.6554981801
252,151,721,544,67.51764459479999
252,253,691,510,78.0665201707
252,177,1235,898,82.8829616046
252,111,1049,740,70.93111600659999
252,204,1117,811,74.58484241859999
252,82,1114,828,73.57972019600001
253,151,789,575,67.51764459479999
253,299,428,330,66.710135421
253,82,423,318,73.57972019600001
253,55,684,514,71.0529137571
253,177,925,683,82.8829616046
253,204,890,627,74.58484241859999
253,252,690,527,56.9405175212
253,116,977,751,68.9461574578
253,15,1282,935,82.66253574779999
254,288,585,494,74.8130423798
254,146,503,381,75.3200530245
254,236,554,439,69.90468507770001
254,167,734,580,75.1291291517
254,187,752,607,84.70942246770001
254,63,723,555,77.0884917602
254,228,1069,802,66.635230758
254,70,931,730,70.48351104449999
254,346,976,788,69.3739588173
255,179,329,233,73.3533865479
255,29,359,263,61.2441039757
255,121,534,386,52.7749660718
255,198,614,441,89.7953549309
255,159,508,404,73.0199010585
255,85,705,503,74.5192949252
255,75,671,478,73.7024580651
255,259,754,539,73.7665396324
255,258,808,606,72.9244282366
256,242,484,362,65.5043449035
256,155,676,562,58.641771159399994
256,157,864,653,62.1486378799
256,201,742,558,81.6700883909
256,113,1134,894,85.507360565
256,240,997,796,57.088533131999995
256,261,1187,903,72.49729137770001
256,151,1548,1184,67.51764459479999
256,204,1453,1130,74.58484241859999
257,27,379,301,71.1402668045
257,66,332,260,62.377271960600005
257,100,500,405,54.5192404776
257,260,591,441,69.987682799
257,139,370,299,78.33771847850001
257,194,730,579,67.2482267802
257,4,659,498,86.04048798950001
257,32,667,514,65.3059061944
257,41,884,680,67.5753996258
258,159,460,390,73.0199010585
258,80,505,368,81.1898640724
258,29,646,503,61.2441039757
258,333,445,305,72.3674245333
258,243,823,639,82.86850557140001
258,255,809,623,62.698390911400004
258,175,733,534,73.6499238726
258,121,1001,753,52.7749660718
258,88,1006,790,67.0772180219
259,198,248,177,89.7953549309
259,75,385,268,73.7024580651
259,7,353,251,83.1785942079
259,168,511,441,68.8737698393
259,346,381,285,69.3739588173
259,179,624,526,73.3533865479
259,85,672,479,74.5192949252
259,325,730,619,64.669227351
259,255,755,626,62.698390911400004
260,257,591,462,67.0741025388
260,271,1091,821,74.14765543899999
260,66,766,598,62.377271960600005
260,52,633,485,64.7828728511
260,27,549,452,71.1402668045
260,100,959,769,54.5192404776
260,4,814,630,86.04048798950001
260,139,820,653,78.33771847850001
260,53,830,637,62.7583762459
261,38,447,321,80.2301821824
261,201,674,488,81.6700883909
261,20,615,447,69.1429609991
261,155,768,617,58.641771159399994
261,46,702,513,71.6928034532
261,204,778,586,74.58484241859999
261,99,996,733,70.08880067359999
261,157,1107,807,62.1486378799
261,84,1132,848,68.175690578
262,334,411,308,65.7226614057
262,53,544,394,62.7583762459
262,232,505,378,82.9287572766
262,228,742,551,66.635230758
262,52,843,655,64.7828728511
262,318,823,623,74.25131940680001
262,97,791,597,56.8320623285
262,291,1191,918,82.4871563716
262,32,832,615,65.3059061944
263,268,398,301,67.269211196
263,190,375,262,76.2721221332
263,109,691,533,61.7030344539
263,309,1013,783,61.6608872979
263,96,960,691,83.7300167686
263,133,727,532,61.452211193000004
263,5,972,688,76.9910188843
263,145,1134,860,73.0198705199
263,120,1239,928,72.0930478377
264,282,545,415,65.9800547207
264,138,482,372,68.8844873755
264,342,822,665,71.53704598770001
264,302,618,522,76.7783417243
264,2,889,680,53.5807796005
264,246,996,754,89.0083571717
264,134,1214,980,67.074923526
264,226,840,700,67.95204228850001
264,340,1372,1052,64.1130886905
265,14,431,348,76.777572239
265,217,595,465,60.296474374700004
265,83,1043,812,76.31658127680001
265,305,1207,925,76.0527870076
265,21,1269,1001,88.2752636484
265,92,1282,950,77.1766881104
265,337,1277,972,60.251589968000005
265,108,1178,940,79.4089913448
265,220,1422,1084,61.1917454339
266,285,577,425,56.675571910600006
266,335,671,562,70.5791503184
266,245,831,673,51.386661895100005
266,219,751,611,86.88339652110001
266,298,958,844,84.1459358039
266,102,1144,943,94.93728557040001
266,77,1013,727,62.728582805100004
266,180,1161,905,75.6398021621
266,237,1303,977,62.1561504265
267,59,455,383,86.9113598225
267,115,611,408,54.8618918342
267,136,810,720,63.590768697200005
267,16,458,325,66.8975586539
267,249,638,445,67.1043408291
267,122,682,529,64.462857676
267,187,1080,751,84.70942246770001
267,72,908,629,58.2540208372
267,70,1053,721,70.48351104449999
268,263,398,282,75.9255085876
268,309,600,470,61.6608872979
268,109,582,442,61.7030344539
268,190,716,503,76.2721221332
268,0,1001,738,63.027657875
268,120,1041,768,72.0930478377
268,166,1113,824,77.7476749914
268,5,1013,724,76.9910188843
268,133,1092,790,61.452211193000004
269,147,528,405,67.5403061262
269,199,844,653,72.6879923273
269,293,663,589,81.2891103011
269,192,732,532,80.5927926709
269,300,616,504,73.9066280355
269,56,594,467,45.552062742
269,274,657,487,69.9193069262
269,234,1038,846,71.5451252288
269,202,662,556,76.03960916279999
270,318,443,332,74.25131940680001
270,148,548,412,83.6651037068
270,25,622,509,64.5694833772
270,290,1339,1024,80.1331186482
270,126,1041,748,74.4471212377
270,60,1109,834,81.6161554528
270,110,1228,931,55.635152385699996
270,34,1362,1021,85.3564679043
270,47,1503,1097,77.6106889508
271,52,647,487,64.7828728511
271,260,1091,808,69.987682799
271,291,716,543,82.4871563716
271,127,614,502,85.4892212167
271,220,1001,783,61.1917454339
271,257,1447,1111,67.0741025388
271,66,1231,959,62.377271960600005
271,53,1208,917,62.7583762459
271,334,1197,901,65.7226614057
272,326,403,394,67.2092026481
272,5,405,272,76.9910188843
272,308,557,459,83.8734698308
272,120,1026,869,72.0930478377
272,195,748,515,55.4870826708
272,149,954,768,81.7813531621
272,67,737,562,71.3257727816
272,186,748,589,87.8359656847
272,0,1011,864,63.027657875
273,17,367,286,67.9958824949
273,215,491,349,86.3283618559
273,123,801,622,63.4219650863
273,22,634,456,60.9683429662
273,31,619,498,78.9811414735
273,344,706,547,67.6222090507
273,325,664,505,64.669227351
273,295,837,663,70.154086959
273,168,1049,798,68.8737698393
274,56,434,356,45.552062742
274,192,546,404,80.5927926709
274,269,657,505,78.4049566324
274,147,811,618,67.5403061262
274,199,725,577,72.6879923273
274,65,759,580,79.7640361795
274,150,767,554,76.7812260557
274,131,1065,847,84.8564642506
274,30,1142,833,80.85567106149999
275,10,423,339,68.5036702937
275,245,617,401,51.386661895100005
275,298,924,689,84.1459358039
275,26,594,436,77.2854769087
275,8,664,520,58.8756459072
275,78,958,718,68.670324345
275,136,878,644,63.590768697200005
275,315,863,619,79.9585255857
275,87,1302,976,95.77306695530001
276,31,260,195,78.9811414735
276,174,490,370,66.4031129784
276,140,660,487,75.2367904404
276,40,749,543,75.8165504817
276,295,772,579,70.154086959
276,244,738,542,73.9788415564
276,327,730,518,61.3202421257
276,324,912,645,64.1335131941
276,273,889,647,93.700298358
277,238,631,464,75.8402680207
277,221,492,348,75.5059659219
277,54,519,370,57.4199192507
277,125,531,394,78.4134348602
277,169,1149,879,75.33710186260001
277,93,1326,965,58.747159598
277,241,839,582,60.021995610699996
277,278,1085,786,68.9933087846
277,64,1061,752,76.4300580715
278,58,336,236,71.9299716552
278,241,804,598,60.021995610699996
278,185,684,499,57.863476116499996
278,54,618,521,57.4199192507
278,64,791,595,76.4300580715
278,221,663,498,75.5059659219
278,43,965,718,68.7891225744
278,336,1452,1098,65.8663886407
278,153,1012,803,79.9387593446
279,314,683,533,88.7480163458
279,143,710,576,77.0316701149
279,329,752,572,54.7699059658
279,154,690,493,88.2140044831
279,181,684,526,54.627103762299996
279,183,1043,811,63.9798558446
279,172,1195,916,62.875582585100005
279,79,1042,769,74.1478617835
279,39,1308,1050,70.7502212608
280,80,568,422,81.1898640724
280,41,785,569,67.5753996258
280,131,579,424,84.8564642506
280,65,704,473,79.7640361795
280,139,855,615,78.33771847850001
280,258,1054,811,72.9244282366
280,194,1087,775,67.2482267802
280,27,1122,817,71.1402668045
280,160,1025,782,77.06697458939999
281,6,409,376,79.56075235770001
281,315,794,744,79.9585255857
281,89,544,397,61.3296155598
281,26,670,680,77.2854769087
281,57,747,542,79.7970072921
281,98,738,534,70.6516892842
281,87,901,730,95.77306695530001
281,250,1089,839,59.4316808904
281,102,1042,880,94.93728557040001
282,246,451,339,89.0083571717
282,264,545,412,70.0731934033
282,134,759,644,67.074923526
282,342,593,497,71.53704598770001
282,138,801,631,68.8844873755
282,226,818,658,67.95204228850001
282,302,1155,938,76.7783417243
282,178,1341,986,62.6730520085
282,218,1055,874,70.8090481686
283,61,600,428,72.3877267642
283,208,641,494,63.37256966020001
283,93,1169,888,58.747159598
283,284,1307,1005,63.417705751199996
283,91,962,684,67.9098923457
283,156,1228,857,86.85620474219999
283,170,1275,1044,75.6830011052
283,227,1645,1217,69.6251481991
283,13,1887,1450,88.44241252379999
284,170,517,427,75.6830011052
284,227,910,629,69.6251481991
284,283,1307,974,60.528156464700004
284,178,1481,1066,62.6730520085
284,208,1551,1185,63.37256966020001
284,156,1114,751,86.85620474219999
284,172,1145,924,62.875582585100005
284,61,1910,1402,72.3877267642
284,143,1441,1145,77.0316701149
285,266,577,435,74.9648619104
285,335,857,709,70.5791503184
285,77,674,478,62.728582805100004
285,237,738,565,62.1561504265
285,180,1099,874,75.6398021621
285,102,1269,1047,94.93728557040001
285,245,1163,924,51.386661895100005
285,219,1328,1046,86.88339652110001
285,137,1237,881,91.9293145192
286,50,376,260,80.4023501608
286,162,567,418,67.7696183045
286,101,913,661,82.2326195463
286,71,817,585,72.3600032368
286,239,783,550,72.6806896267
286,119,1227,885,72.781853626
286,153,977,714,79.9387593446
286,183,1018,761,63.9798558446
286,36,1001,729,67.475269297
287,30,397,321,80.85567106149999
287,150,556,463,76.7812260557
287,92,510,386,77.1766881104
287,165,745,600,43.5423933819
287,4,1224,970,86.04048798950001
287,14,1033,816,76.777572239
287,274,1144,933,69.9193069262
287,65,1267,1035,79.7640361795
287,27,1663,1309,71.1402668045
288,236,297,218,69.90468507770001
288,70,437,324,70.48351104449999
288,187,380,304,84.70942246770001
288,254,585,478,66.6649921522
288,115,849,640,54.8618918342
288,214,815,605,67.8202577155
288,249,810,653,67.1043408291
288,167,856,669,75.1291291517
288,47,966,724,77.6106889508
289,11,400,334,61.66656297390001
289,124,622,462,85.2104830656
289,301,731,579,71.1340580299
289,15,752,577,82.66253574779999
289,116,994,824,68.9461574578
289,105,980,779,80.3006708206
289,55,938,790,71.0529137571
289,171,1113,828,58.4221086701
289,90,1123,806,73.878624965
290,110,373,267,55.635152385699996
290,46,809,601,71.6928034532
290,38,614,463,80.2301821824
290,25,714,542,64.5694833772
290,270,1339,988,64.8311243828
290,34,842,601,85.3564679043
290,24,1017,772,85.7473585269
290,148,1193,895,83.6651037068
290,60,919,651,81.6161554528
291,127,527,422,85.4892212167
291,35,410,314,75.9632200282
291,52,500,376,64.7828728511
291,334,799,587,65.7226614057
291,271,716,518,74.14765543899999
291,60,746,550,81.6161554528
291,114,613,501,73.96164514670001
291,345,984,776,60.9452905171
291,34,858,653,85.3564679043
292,94,659,489,84.4929743875
292,343,1069,814,78.9897554476
292,224,1725,1269,70.6572126001
292,189,1950,1427,98.6161597459
292,68,2246,1648,64.209227948
292,103,2880,2145,82.6864804786
292,297,2599,1916,62.9668989318
292,128,2496,1856,63.5558973763
292,331,2385,1759,64.0516170237
293,202,366,291,76.03960916279999
293,296,458,366,81.73152426770001
293,234,486,361,71.5451252288
293,269,663,514,78.4049566324
293,300,748,544,73.9066280355
293,313,903,672,67.72113476770001
293,199,713,513,72.6879923273
293,147,865,634,67.5403061262
293,336,872,678,65.8663886407
294,222,509,389,66.37464485859999
294,28,794,630,76.4428413975
294,74,799,567,75.3109547828
294,1,628,437,78.8726802496
294,306,761,560,55.6059862308
294,216,881,633,74.9393993009
294,113,1183,932,85.507360565
294,338,904,650,60.8126910815
294,323,988,756,72.1587172494
295,31,546,431,78.9811414735
295,168,515,374,68.8737698393
295,179,655,453,73.3533865479
295,140,714,536,75.2367904404
295,17,632,449,67.9958824949
295,276,772,594,63.2281196023
295,273,837,630,93.700298358
295,255,977,694,62.698390911400004
295,259,1031,732,73.7665396324
296,202,300,210,76.03960916279999
296,293,458,318,81.2891103011
296,336,554,421,65.8663886407
296,234,878,631,71.5451252288
296,142,795,587,67.6734947167
296,43,730,550,68.7891225744
296,313,1056,749,67.72113476770001
296,212,1178,911,50.5839205185
296,269,969,677,78.4049566324
297,68,365,289,64.209227948
297,103,280,229,82.6864804786
297,307,360,282,73.9549985055
297,323,809,637,72.1587172494
297,224,896,683,70.6572126001
297,312,813,645,75.1399918203
297,128,1052,802,63.5558973763
297,216,886,669,74.9393993009
297,310,1492,1123,80.6914290024
298,8,584,479,58.8756459072
298,219,931,660,86.88339652110001
298,275,924,707,73.46672758369999
298,245,859,586,51.386661895100005
298,48,675,519,85.5014569162
298,266,958,651,74.9648619104
298,78,1066,818,68.670324345
298,10,1348,1046,68.5036702937
298,191,1137,855,79.4434469327
299,252,263,197,56.9405175212
299,253,428,295,78.0665201707
299,151,535,399,67.51764459479999
299,230,531,397,84.8557757647
299,332,712,491,67.6554981801
299,177,1278,924,82.8829616046
299,204,931,666,74.58484241859999
299,82,851,613,73.57972019600001
299,111,1092,766,70.93111600659999
300,147,424,314,67.5403061262
300,182,472,350,76.1260145942
300,234,892,695,71.5451252288
300,269,617,458,78.4049566324
300,293,748,587,81.2891103011
300,316,849,703,80.4903853552
300,131,826,653,84.8564642506
300,56,912,697,45.552062742
300,73,1159,935,80.0827003231
301,209,513,371,81.20876843479999
301,124,647,466,85.2104830656
301,135,514,362,83.2225262497
301,105,542,430,80.3006708206
301,289,731,524,77.23967801100001
301,171,756,541,58.4221086701
301,11,872,662,61.66656297390001
301,23,948,699,86.9757323843
301,116,934,763,68.9461574578
302,138,393,257,68.8844873755
302,342,778,601,71.53704598770001
302,45,815,601,77.1143133982
302,264,618,419,70.0731934033
302,340,1328,988,64.1130886905
302,2,1329,969,53.5807796005
302,282,1155,831,65.9800547207
302,246,1514,1102,89.0083571717
302,134,1824,1408,67.074923526
303,223,511,353,80.0680664021
303,49,989,765,62.1752820128
303,76,1358,946,93.6568443297
303,90,1727,1221,73.878624965
303,205,1650,1204,75.9494451633
303,289,1662,1181,77.23967801100001
303,124,1792,1286,85.2104830656
303,15,2117,1531,82.66253574779999
303,108,1747,1266,79.4089913448
304,324,545,394,64.1335131941
304,88,501,350,67.0772180219
304,140,539,413,75.2367904404
304,159,655,494,73.0199010585
304,243,565,414,82.86850557140001
304,158,731,506,93.2356838171
304,107,983,724,60.8355051621
304,141,895,650,74.4357256836
304,206,693,484,73.06063161659999
305,220,421,309,61.1917454339
305,21,592,466,88.2752636484
305,23,556,438,86.9757323843
305,14,777,568,76.777572239
305,345,926,709,60.9452905171
305,127,1098,848,85.4892212167
305,92,832,591,77.1766881104
305,337,1024,765,60.251589968000005
305,135,966,752,83.2225262497
306,112,568,439,79.8724751456
306,338,505,368,60.8126910815
306,28,556,455,76.4428413975
306,1,743,544,78.8726802496
306,294,761,581,70.9168956959
306,113,850,689,85.507360565
306,152,889,662,71.3841189542
306,99,1199,921,70.08880067359999
306,157,1149,885,62.1486378799
307,297,360,280,62.9668989318
307,68,351,270,64.209227948
307,312,456,360,75.1399918203
307,323,664,527,72.1587172494
307,103,641,509,82.6864804786
307,128,911,697,63.5558973763
307,216,526,386,74.9393993009
307,224,884,666,70.6572126001
307,74,887,658,75.3109547828
308,186,308,214,87.8359656847
308,272,557,437,48.07760091390001
308,326,710,536,67.2092026481
308,149,606,463,81.7813531621
308,67,734,548,71.3257727816
308,5,868,636,76.9910188843
308,200,1020,726,73.6288779035
308,195,1087,790,55.4870826708
308,120,1412,1103,72.0930478377
309,268,600,423,67.269211196
309,0,401,269,63.027657875
309,166,513,354,77.7476749914
309,109,576,425,61.7030344539
309,120,732,513,72.0930478377
309,263,1013,729,75.9255085876
309,118,876,601,77.6481734864
309,231,1129,786,82.0451668365
309,190,1331,950,76.2721221332
310,322,368,267,62.051770852
310,323,981,756,72.1587172494
310,240,1082,863,57.088533131999995
310,103,1364,1010,82.6864804786
310,222,871,681,66.37464485859999
310,297,1492,1087,62.9668989318
310,307,1645,1219,73.9549985055
310,68,1775,1314,64.209227948
310,242,1552,1188,65.5043449035
311,196,628,492,73.0925962447
311,106,626,485,79.0408366332
311,95,1077,809,64.9384285121
311,330,1373,1058,65.42609246
311,91,1592,1152,67.9098923457
311,339,1690,1281,85.1274876709
311,176,2357,1817,69.7429770467
311,13,2008,1582,88.44241252379999
311,156,2435,1782,86.85620474219999
312,216,637,462,74.9393993009
312,307,456,344,73.9549985055
312,128,512,387,63.5558973763
312,74,676,482,75.3109547828
312,68,771,580,64.209227948
312,297,813,623,62.9668989318
312,323,1035,814,72.1587172494
312,331,1210,887,64.0516170237
312,189,1058,796,98.6161597459
313,33,335,238,85.8128491799
313,199,458,319,72.6879923273
313,341,517,340,65.7374033112
313,202,853,658,76.03960916279999
313,293,903,712,81.2891103011
313,192,778,562,80.5927926709
313,296,1056,827,81.73152426770001
313,269,986,709,78.4049566324
313,142,1015,817,67.6734947167
314,279,683,496,77.58341363310001
314,181,701,519,54.627103762299996
314,39,741,602,70.7502212608
314,190,752,586,76.2721221332
314,143,830,643,77.0316701149
314,145,1247,979,73.0198705199
314,247,835,666,84.185027625
314,154,1215,877,88.2140044831
314,81,1127,898,69.18588285770001
315,26,384,322,77.2854769087
315,6,746,554,79.56075235770001
315,281,793,632,72.5318286267
315,102,704,505,94.93728557040001
315,245,1154,808,51.386661895100005
315,335,1070,748,70.5791503184
315,10,867,702,68.5036702937
315,275,863,685,73.46672758369999
315,89,1339,1026,61.3296155598
316,73,500,370,80.0827003231
316,212,477,361,50.5839205185
316,71,667,538,72.3600032368
316,234,1155,857,71.5451252288
316,101,656,532,82.2326195463
316,182,600,412,76.1260145942
316,119,607,471,72.781853626
316,300,849,578,73.9066280355
316,160,916,649,77.06697458939999
317,12,399,357,76.93059858810001
317,210,596,429,70.9531500802
317,251,1156,951,71.9381969224
317,130,1754,1319,79.4480830286
317,118,1916,1474,77.6481734864
317,149,1965,1530,81.7813531621
317,0,2418,1855,63.027657875
317,319,2004,1545,65.854832127
317,166,2387,1854,77.7476749914
318,270,443,346,64.8311243828
318,60,832,618,81.6161554528
318,334,749,550,65.7226614057
318,262,823,605,76.4636465651
318,34,1085,805,85.3564679043
318,35,1128,854,75.9632200282
318,290,1337,1009,80.1331186482
318,110,1016,766,55.635152385699996
318,148,991,758,83.6651037068
319,231,887,642,82.0451668365
319,118,668,499,77.6481734864
319,166,1030,787,77.7476749914
319,225,1624,1161,72.3210036551
319,309,1543,1185,61.6608872979
319,109,1908,1445,61.7030344539
319,233,1457,1112,77.6193219124
319,12,1688,1340,76.93059858810001
319,0,1654,1247,63.027657875
320,200,402,295,73.6288779035
320,207,638,506,67.8991732946
320,104,417,323,77.4033087035
320,191,731,569,79.4434469327
320,344,761,573,67.6222090507
320,123,939,699,63.4219650863
320,186,616,479,87.8359656847
320,40,988,741,75.8165504817
320,308,924,718,83.8734698308
321,164,653,475,65.5982412424
321,37,683,528,48.3707316667
321,19,914,704,60.586137147799995
321,229,1058,838,73.3096244056
321,44,1555,1134,91.3705713807
321,347,3543,2609,80.5187830018
321,341,2836,2102,65.7374033112
321,33,3516,2657,85.8128491799
321,313,3181,2419,67.72113476770001
322,310,368,271,80.6914290024
322,323,680,563,72.1587172494
322,222,503,414,66.37464485859999
322,240,713,596,57.088533131999995
322,28,950,754,76.4428413975
322,216,1261,953,74.9393993009
322,242,1303,1007,65.5043449035
322,307,1344,1026,73.9549985055
322,103,1340,1030,82.6864804786
323,322,680,524,62.051770852
323,222,536,401,66.37464485859999
323,307,664,463,73.9549985055
323,216,653,457,74.9393993009
323,297,808,573,62.9668989318
323,310,1025,767,80.6914290024
323,103,721,521,82.6864804786
323,312,1035,767,75.1399918203
323,68,1015,734,64.209227948
324,140,408,326,75.2367904404
324,107,480,362,60.8355051621
324,304,545,411,61.4008508903
324,327,771,585,61.3202421257
324,88,719,525,67.0772180219
324,206,752,533,73.06063161659999
324,158,791,562,93.2356838171
324,243,954,709,82.86850557140001
324,173,939,691,57.1141433037
325,17,297,253,67.9958824949
325,346,581,421,69.3739588173
325,168,415,319,68.8737698393
325,22,571,429,60.9683429662
325,167,535,422,75.1291291517
325,259,729,538,73.7665396324
325,215,907,692,86.3283618559
325,273,664,550,93.700298358
325,7,998,703,83.1785942079
326,272,403,367,48.07760091390001
326,120,725,570,72.0930478377
326,149,616,474,81.7813531621
326,308,710,518,83.8734698308
326,5,850,612,76.9910188843
326,0,710,565,63.027657875
326,186,916,657,87.8359656847
326,195,1136,888,55.4870826708
326,67,1089,876,71.3257727816
327,213,514,367,49.9237763459
327,107,419,321,60.8355051621
327,248,415,304,61.4663473971
327,244,578,407,73.9788415564
327,324,771,570,64.1335131941
327,174,620,477,66.4031129784
327,140,671,519,75.2367904404
327,276,730,566,63.2281196023
327,173,833,599,57.1141433037
328,211,354,285,65.8157864961
328,172,699,536,62.875582585100005
328,183,713,531,63.9798558446
328,329,1083,777,54.7699059658
328,170,1102,850,75.6830011052
328,208,895,627,63.37256966020001
328,169,1414,1066,75.33710186260001
328,143,1293,997,77.0316701149
328,93,1394,1010,58.747159598
329,183,512,400,63.9798558446
329,172,614,470,62.875582585100005
329,143,546,438,77.0316701149
329,279,756,551,77.58341363310001
329,154,844,590,88.2140044831
329,328,1083,820,71.58515543840001
329,211,1425,1094,65.8157864961
329,314,1291,965,88.7480163458
329,79,1204,865,74.1478617835
330,95,461,351,64.9384285121
330,13,635,524,88.44241252379999
330,91,1149,844,67.9098923457
330,311,1374,1085,71.93896763720001
330,196,1377,1113,73.0925962447
330,61,1407,1088,72.3877267642
330,125,1685,1352,78.4134348602
330,283,1867,1486,60.528156464700004
330,106,2010,1585,79.0408366332
331,189,435,334,98.6161597459
331,128,697,524,63.5558973763
331,312,1210,921,75.1399918203
331,224,1531,1143,70.6572126001
331,68,1602,1213,64.209227948
331,307,1608,1215,73.9549985055
331,343,1315,1026,78.9897554476
331,297,1749,1317,62.9668989318
331,216,1753,1299,74.9393993009
332,111,438,318,70.93111600659999
